inject newline, token type, column, length, enclosing rule, earliest ancestor rule, earliest ancestor length, prev token type, prev token column, prev token last char index
0, 56, 31, 4, 51, 87, 4, 66, 29, 29
0, 63, 35, 1, 70, -1, 0, 56, 31, 34
1, 36, 3, 6, 70, 67, 9, 63, 35, 35
0, 100, 10, 1, 88, 87, 1, 36, 3, 8
0, 63, 11, 1, 70, -1, 0, 100, 10, 10
1, 60, 2, 1, 66, -1, 0, 63, 11, 11
1, 36, 2, 6, 70, 67, 12, 60, 2, 2
0, 56, 9, 4, 51, 87, 4, 36, 2, 7
0, 63, 13, 1, 70, -1, 0, 56, 9, 12
1, 60, 1, 1, 66, -1, 0, 63, 13, 13
1, 35, 4, 6, 5, 19, 344, 60, 1, 1
0, 100, 11, 3, 39, 20, 337, 35, 4, 9
0, 68, 14, 1, 41, 41, 16, 100, 11, 13
0, 100, 15, 6, 39, 42, 6, 68, 14, 14
0, 64, 21, 1, 41, -1, 0, 100, 15, 20
0, 100, 23, 6, 39, 42, 6, 64, 21, 21
0, 67, 29, 1, 41, -1, 0, 100, 23, 28
0, 100, 31, 13, 21, -1, 0, 67, 29, 29
0, 57, 44, 1, 44, 44, 2, 100, 31, 43
0, 58, 45, 1, 44, -1, 0, 57, 44, 44
0, 59, 47, 1, 66, 48, 301, 58, 45, 45
1, 22, 2, 2, 70, 67, 46, 59, 47, 47
0, 57, 5, 1, 83, 83, 30, 22, 2, 3
0, 100, 7, 4, 88, 87, 26, 57, 5, 5
0, 65, 11, 1, 87, -1, 0, 100, 7, 10
0, 100, 12, 15, 87, -1, 0, 65, 11, 11
0, 73, 27, 2, 87, -1, 0, 100, 12, 26
0, 56, 29, 4, 51, 87, 4, 73, 27, 28
0, 58, 34, 1, 83, -1, 0, 56, 29, 32
0, 36, 36, 6, 70, 70, 12, 58, 34, 34
0, 56, 43, 4, 51, 87, 4, 36, 36, 41
0, 63, 47, 1, 70, -1, 0, 56, 43, 46
1, 100, 2, 3, 39, 67, 63, 63, 47, 47
0, 68, 5, 1, 41, 41, 16, 100, 2, 4
0, 100, 6, 6, 39, 42, 6, 68, 5, 5
0, 64, 12, 1, 41, -1, 0, 100, 6, 11
0, 100, 14, 6, 39, 42, 6, 64, 12, 12
0, 67, 20, 1, 41, -1, 0, 100, 14, 19
0, 100, 22, 10, 34, 32, 42, 67, 20, 20
0, 66, 33, 1, 33, -1, 0, 100, 22, 31
0, 31, 35, 3, 87, 35, 29, 66, 33, 33
0, 100, 39, 7, 90, 89, 25, 31, 35, 37
0, 68, 46, 1, 41, 96, 16, 100, 39, 45
0, 100, 47, 6, 39, 42, 6, 68, 46, 46
0, 64, 53, 1, 41, -1, 0, 100, 47, 52
0, 100, 55, 6, 39, 42, 6, 64, 53, 53
0, 67, 61, 1, 41, -1, 0, 100, 55, 60
0, 57, 62, 1, 100, 93, 2, 67, 61, 61
0, 58, 63, 1, 100, -1, 0, 57, 62, 62
0, 63, 64, 1, 68, -1, 0, 58, 63, 63
1, 21, 2, 3, 70, 67, 158, 63, 64, 64
0, 57, 6, 1, 70, -1, 0, 21, 2, 4
0, 100, 7, 14, 39, 79, 48, 57, 6, 6
0, 100, 22, 1, 34, 34, 1, 100, 7, 20
0, 72, 24, 1, 81, -1, 0, 100, 22, 22
0, 100, 26, 4, 88, 87, 29, 72, 24, 24
0, 65, 30, 1, 87, -1, 0, 100, 26, 29
0, 100, 31, 15, 87, -1, 0, 65, 30, 30
0, 65, 46, 1, 87, -1, 0, 100, 31, 45
0, 100, 47, 6, 87, -1, 0, 65, 46, 46
0, 57, 53, 1, 87, -1, 0, 100, 47, 52
0, 58, 54, 1, 87, -1, 0, 57, 53, 53
0, 58, 55, 1, 70, -1, 0, 58, 54, 54
0, 59, 57, 1, 66, 70, 103, 58, 55, 55
1, 100, 3, 6, 39, 67, 27, 59, 57, 57
0, 100, 10, 1, 34, 32, 19, 100, 3, 8
0, 66, 12, 1, 33, -1, 0, 100, 10, 10
0, 100, 14, 6, 88, 35, 15, 66, 12, 12
0, 61, 20, 1, 87, -1, 0, 100, 14, 19
0, 100, 21, 1, 88, 87, 7, 61, 20, 20
0, 65, 22, 1, 87, -1, 0, 100, 21, 21
0, 100, 23, 5, 87, -1, 0, 65, 22, 22
0, 62, 28, 1, 87, -1, 0, 100, 23, 27
0, 63, 29, 1, 68, -1, 0, 62, 28, 28
1, 22, 3, 2, 70, 67, 33, 63, 29, 29
0, 57, 6, 1, 83, 83, 20, 22, 3, 4
0, 100, 8, 1, 88, 87, 16, 57, 6, 6
0, 73, 9, 2, 87, -1, 0, 100, 8, 8
0, 100, 11, 2, 88, 87, 13, 73, 9, 10
0, 65, 13, 1, 87, -1, 0, 100, 11, 12
0, 100, 14, 10, 87, -1, 0, 65, 13, 13
0, 58, 25, 1, 83, -1, 0, 100, 14, 23
0, 100, 27, 1, 88, 70, 9, 58, 25, 25
0, 66, 29, 1, 87, -1, 0, 100, 27, 27
0, 56, 31, 4, 51, 87, 4, 66, 29, 29
0, 63, 35, 1, 70, -1, 0, 56, 31, 34
1, 100, 3, 10, 88, 67, 26, 63, 35, 35
0, 65, 13, 1, 87, -1, 0, 100, 3, 12
0, 100, 14, 3, 87, -1, 0, 65, 13, 13
0, 57, 17, 1, 87, -1, 0, 100, 14, 16
0, 100, 18, 1, 88, 84, 9, 57, 17, 17
0, 65, 19, 1, 87, -1, 0, 100, 18, 18
0, 100, 20, 4, 87, -1, 0, 65, 19, 19
0, 64, 24, 1, 84, -1, 0, 100, 20, 23
0, 100, 26, 1, 88, 87, 1, 64, 24, 24
0, 58, 27, 1, 87, -1, 0, 100, 26, 26
0, 63, 28, 1, 70, -1, 0, 58, 27, 27
1, 60, 2, 1, 66, -1, 0, 63, 28, 28
1, 36, 2, 6, 70, 67, 18, 60, 2, 2
0, 100, 9, 10, 88, 87, 10, 36, 2, 7
0, 63, 19, 1, 70, -1, 0, 100, 9, 18
1, 60, 1, 1, 66, -1, 0, 63, 19, 19
1, 34, 4, 9, 5, 19, 1680, 60, 1, 1
0, 38, 14, 6, 5, 4, 6, 34, 4, 12
0, 100, 21, 13, 39, 20, 1663, 38, 14, 19
0, 100, 35, 22, 21, -1, 0, 100, 21, 33
0, 57, 57, 1, 44, 44, 17, 100, 35, 56
0, 100, 58, 6, 39, 45, 15, 57, 57, 57
0, 100, 65, 8, 34, 34, 8, 100, 58, 63
0, 58, 73, 1, 44, -1, 0, 100, 65, 72
0, 59, 75, 1, 66, 48, 1609, 58, 73, 73
1, 100, 8, 13, 39, 67, 20, 59, 75, 75
0, 100, 22, 5, 34, 32, 5, 100, 8, 20
0, 63, 27, 1, 68, -1, 0, 100, 22, 26
1, 22, 8, 2, 70, 67, 1542, 63, 27, 27
0, 57, 11, 1, 83, 83, 20, 22, 8, 9
0, 100, 13, 8, 88, 87, 16, 57, 11, 11
0, 73, 22, 2, 87, -1, 0, 100, 13, 20
0, 56, 25, 4, 51, 87, 4, 73, 22, 23
0, 58, 30, 1, 83, -1, 0, 56, 25, 28
0, 59, 32, 1, 66, 70, 178, 58, 30, 30
1, 100, 12, 5, 88, 67, 28, 59, 32, 32
0, 66, 18, 1, 87, -1, 0, 100, 12, 16
0, 31, 20, 3, 87, 87, 19, 66, 18, 18
0, 100, 24, 13, 90, 89, 15, 31, 20, 22
0, 57, 37, 1, 100, 93, 2, 100, 24, 36
0, 58, 38, 1, 100, -1, 0, 57, 37, 37
0, 63, 39, 1, 70, -1, 0, 58, 38, 38
1, 100, 12, 5, 88, 67, 20, 63, 39, 39
0, 65, 17, 1, 87, -1, 0, 100, 12, 16
0, 100, 18, 3, 87, -1, 0, 65, 17, 17
0, 57, 21, 1, 87, -1, 0, 100, 18, 20
0, 100, 22, 8, 88, 84, 8, 57, 21, 21
0, 58, 30, 1, 87, -1, 0, 100, 22, 29
0, 63, 31, 1, 70, -1, 0, 58, 30, 30
1, 60, 8, 1, 66, -1, 0, 63, 31, 31
1, 15, 8, 4, 70, -1, 0, 60, 8, 8
0, 22, 13, 2, 70, 70, 1326, 15, 8, 11
0, 57, 16, 1, 83, 83, 37, 22, 13, 14
0, 100, 18, 8, 88, 87, 33, 57, 16, 16
0, 26, 27, 10, 87, -1, 0, 100, 18, 25
0, 100, 38, 13, 39, 38, 13, 26, 27, 36
0, 58, 52, 1, 83, -1, 0, 100, 38, 50
0, 59, 54, 1, 66, 70, 85, 58, 52, 52
1, 100, 12, 5, 88, 67, 32, 59, 54, 54
0, 66, 18, 1, 87, -1, 0, 100, 12, 16
0, 57, 20, 1, 87, 87, 23, 66, 18, 18
0, 100, 21, 13, 39, 38, 13, 57, 20, 20
0, 58, 34, 1, 87, -1, 0, 100, 21, 33
0, 100, 35, 8, 88, 87, 8, 58, 34, 34
0, 63, 43, 1, 70, -1, 0, 100, 35, 42
1, 60, 8, 1, 66, -1, 0, 63, 43, 43
1, 15, 8, 4, 70, -1, 0, 60, 8, 8
0, 22, 13, 2, 70, 70, 1186, 15, 8, 11
0, 57, 16, 1, 83, 83, 27, 22, 13, 14
0, 100, 18, 8, 88, 87, 24, 57, 16, 16
0, 26, 27, 10, 87, -1, 0, 100, 18, 25
0, 100, 38, 4, 39, 38, 4, 26, 27, 36
0, 58, 42, 1, 83, -1, 0, 100, 38, 41
0, 59, 44, 1, 66, 70, 314, 58, 42, 42
1, 100, 12, 4, 39, 67, 37, 59, 44, 44
0, 68, 16, 1, 41, 41, 3, 100, 12, 15
0, 71, 17, 1, 42, 42, 1, 68, 16, 16
0, 67, 18, 1, 41, -1, 0, 71, 17, 17
0, 100, 20, 8, 34, 32, 28, 67, 18, 18
0, 66, 29, 1, 33, -1, 0, 100, 20, 27
0, 57, 31, 1, 87, 35, 17, 66, 29, 29
0, 100, 32, 4, 39, 38, 7, 57, 31, 31
0, 68, 36, 1, 41, 41, 3, 100, 32, 35
0, 71, 37, 1, 42, 42, 1, 68, 36, 36
0, 67, 38, 1, 41, -1, 0, 71, 37, 37
0, 58, 39, 1, 87, -1, 0, 67, 38, 38
0, 100, 40, 8, 88, 87, 8, 58, 39, 39
0, 63, 48, 1, 68, -1, 0, 100, 40, 47
1, 100, 12, 5, 88, 67, 43, 63, 48, 48
0, 66, 18, 1, 87, -1, 0, 100, 12, 16
0, 31, 20, 3, 87, 87, 34, 66, 18, 18
0, 100, 24, 13, 90, 89, 30, 31, 20, 22
0, 57, 37, 1, 100, 93, 17, 100, 24, 36
0, 100, 38, 8, 88, 84, 15, 57, 37, 37
0, 65, 46, 1, 87, -1, 0, 100, 38, 45
0, 100, 47, 4, 87, -1, 0, 65, 46, 46
0, 57, 51, 1, 87, -1, 0, 100, 47, 50
0, 58, 52, 1, 87, -1, 0, 57, 51, 51
0, 58, 53, 1, 100, -1, 0, 58, 52, 52
0, 63, 54, 1, 70, -1, 0, 58, 53, 53
1, 100, 12, 5, 88, 67, 23, 63, 54, 54
0, 65, 17, 1, 87, -1, 0, 100, 12, 16
0, 100, 18, 6, 87, -1, 0, 65, 17, 17
0, 57, 24, 1, 87, -1, 0, 100, 18, 23
0, 100, 25, 8, 88, 84, 8, 57, 24, 24
0, 58, 33, 1, 87, -1, 0, 100, 25, 32
0, 63, 34, 1, 70, -1, 0, 58, 33, 33
1, 60, 8, 1, 66, -1, 0, 63, 34, 34
1, 15, 8, 4, 70, -1, 0, 60, 8, 8
0, 22, 13, 2, 70, 70, 827, 15, 8, 11
0, 57, 16, 1, 83, 83, 32, 22, 13, 14
0, 100, 18, 8, 88, 87, 28, 57, 16, 16
0, 26, 27, 10, 87, -1, 0, 100, 18, 25
0, 100, 38, 6, 39, 38, 8, 26, 27, 36
0, 61, 44, 1, 38, -1, 0, 100, 38, 43
0, 62, 45, 1, 38, -1, 0, 61, 44, 44
0, 58, 47, 1, 83, -1, 0, 62, 45, 45
0, 59, 49, 1, 66, 70, 215, 58, 47, 47
1, 100, 12, 6, 39, 67, 32, 59, 49, 49
0, 61, 18, 1, 38, -1, 0, 100, 12, 17
0, 62, 19, 1, 38, -1, 0, 61, 18, 18
0, 100, 21, 1, 34, 32, 22, 62, 19, 19
0, 66, 23, 1, 33, -1, 0, 100, 21, 21
0, 57, 25, 1, 87, 35, 18, 66, 23, 23
0, 100, 26, 6, 39, 38, 8, 57, 25, 25
0, 61, 32, 1, 38, -1, 0, 100, 26, 31
0, 62, 33, 1, 38, -1, 0, 61, 32, 32
0, 58, 34, 1, 87, -1, 0, 62, 33, 33
0, 100, 35, 8, 88, 87, 8, 58, 34, 34
0, 63, 43, 1, 68, -1, 0, 100, 35, 42
1, 100, 12, 5, 88, 67, 36, 63, 43, 43
0, 66, 18, 1, 87, -1, 0, 100, 12, 16
0, 31, 20, 3, 87, 87, 27, 66, 18, 18
0, 100, 24, 13, 90, 89, 23, 31, 20, 22
0, 57, 37, 1, 100, 93, 10, 100, 24, 36
0, 100, 38, 1, 88, 84, 8, 57, 37, 37
0, 65, 39, 1, 87, -1, 0, 100, 38, 38
0, 100, 40, 6, 87, -1, 0, 65, 39, 39
0, 58, 46, 1, 100, -1, 0, 100, 40, 45
0, 63, 47, 1, 70, -1, 0, 58, 46, 46
1, 100, 12, 5, 88, 67, 31, 63, 47, 47
0, 65, 17, 1, 87, -1, 0, 100, 12, 16
0, 100, 18, 6, 87, -1, 0, 65, 17, 17
0, 57, 24, 1, 87, -1, 0, 100, 18, 23
0, 100, 25, 6, 88, 84, 16, 57, 24, 24
0, 65, 31, 1, 87, -1, 0, 100, 25, 30
0, 100, 32, 6, 87, -1, 0, 65, 31, 31
0, 57, 38, 1, 87, -1, 0, 100, 32, 37
0, 100, 39, 1, 88, 84, 1, 57, 38, 38
0, 58, 40, 1, 87, -1, 0, 100, 39, 39
0, 58, 41, 1, 87, -1, 0, 58, 40, 40
0, 63, 42, 1, 70, -1, 0, 58, 41, 41
1, 60, 8, 1, 66, -1, 0, 63, 42, 42
1, 15, 8, 4, 70, -1, 0, 60, 8, 8
0, 22, 13, 2, 70, 70, 562, 15, 8, 11
0, 57, 16, 1, 83, 83, 33, 22, 13, 14
0, 100, 18, 8, 88, 87, 29, 57, 16, 16
0, 65, 26, 1, 87, -1, 0, 100, 18, 25
0, 100, 27, 8, 87, -1, 0, 65, 26, 26
0, 57, 35, 1, 87, -1, 0, 100, 27, 34
0, 58, 36, 1, 87, -1, 0, 57, 35, 35
0, 65, 37, 1, 87, -1, 0, 58, 36, 36
0, 100, 38, 7, 87, -1, 0, 65, 37, 37
0, 57, 45, 1, 87, -1, 0, 100, 38, 44
0, 58, 46, 1, 87, -1, 0, 57, 45, 45
0, 58, 48, 1, 83, -1, 0, 58, 46, 46
0, 59, 50, 1, 66, 70, 215, 58, 48, 48
1, 27, 3, 3, 40, 67, 39, 59, 50, 50
0, 100, 7, 6, 34, 32, 34, 27, 3, 5
0, 66, 14, 1, 33, -1, 0, 100, 7, 12
0, 100, 16, 5, 88, 35, 25, 66, 14, 14
0, 65, 21, 1, 87, -1, 0, 100, 16, 20
0, 100, 22, 9, 87, -1, 0, 65, 21, 21
0, 57, 31, 1, 87, -1, 0, 100, 22, 30
0, 100, 32, 8, 88, 84, 8, 57, 31, 31
0, 58, 40, 1, 87, -1, 0, 100, 32, 39
0, 63, 41, 1, 68, -1, 0, 58, 40, 40
1, 100, 12, 5, 88, 67, 34, 63, 41, 41
0, 66, 18, 1, 87, -1, 0, 100, 12, 16
0, 31, 20, 3, 87, 87, 25, 66, 18, 18
0, 100, 24, 13, 90, 89, 21, 31, 20, 22
0, 57, 37, 1, 100, 93, 8, 100, 24, 36
0, 100, 38, 6, 88, 84, 6, 57, 37, 37
0, 58, 44, 1, 100, -1, 0, 100, 38, 43
0, 63, 45, 1, 70, -1, 0, 58, 44, 44
1, 21, 3, 3, 70, 67, 78, 63, 45, 45
0, 57, 7, 1, 70, -1, 0, 21, 3, 5
0, 27, 8, 3, 40, 79, 26, 57, 7, 7
0, 100, 12, 1, 34, 32, 5, 27, 8, 10
0, 66, 14, 1, 33, -1, 0, 100, 12, 12
0, 51, 16, 1, 51, 35, 1, 66, 14, 14
0, 63, 17, 1, 79, -1, 0, 51, 16, 16
0, 100, 19, 1, 88, 87, 10, 63, 17, 17
0, 68, 21, 1, 87, -1, 0, 100, 19, 19
0, 100, 23, 6, 88, 87, 6, 68, 21, 21
0, 63, 29, 1, 79, -1, 0, 100, 23, 28
0, 100, 31, 1, 88, 82, 3, 63, 29, 29
0, 79, 32, 2, 87, -1, 0, 100, 31, 31
0, 58, 34, 1, 70, -1, 0, 79, 32, 33
0, 59, 36, 1, 66, 70, 45, 58, 34, 34
1, 100, 4, 5, 88, 67, 34, 59, 36, 36
0, 65, 9, 1, 87, -1, 0, 100, 4, 8
0, 100, 10, 3, 87, -1, 0, 65, 9, 9
0, 57, 13, 1, 87, -1, 0, 100, 10, 12
0, 100, 14, 5, 88, 84, 22, 57, 13, 13
0, 65, 19, 1, 87, -1, 0, 100, 14, 18
0, 100, 20, 3, 87, -1, 0, 65, 19, 19
0, 57, 23, 1, 87, -1, 0, 100, 20, 22
0, 100, 24, 8, 88, 84, 11, 57, 23, 23
0, 64, 32, 1, 84, -1, 0, 100, 24, 31
0, 100, 34, 1, 88, 87, 1, 64, 32, 32
0, 58, 35, 1, 87, -1, 0, 100, 34, 34
0, 58, 36, 1, 87, -1, 0, 58, 35, 35
0, 63, 37, 1, 70, -1, 0, 58, 36, 36
1, 60, 3, 1, 66, -1, 0, 63, 37, 37
1, 60, 8, 1, 66, -1, 0, 60, 3, 3
1, 15, 8, 4, 70, -1, 0, 60, 8, 8
0, 59, 13, 1, 66, 70, 296, 15, 8, 11
1, 100, 12, 5, 88, 67, 28, 59, 13, 13
0, 66, 18, 1, 87, -1, 0, 100, 12, 16
0, 31, 20, 3, 87, 87, 19, 66, 18, 18
0, 100, 24, 13, 90, 89, 15, 31, 20, 22
0, 57, 37, 1, 100, 93, 2, 100, 24, 36
0, 58, 38, 1, 100, -1, 0, 57, 37, 37
0, 63, 39, 1, 70, -1, 0, 58, 38, 38
1, 100, 12, 5, 88, 67, 20, 63, 39, 39
0, 65, 17, 1, 87, -1, 0, 100, 12, 16
0, 100, 18, 3, 87, -1, 0, 65, 17, 17
0, 57, 21, 1, 87, -1, 0, 100, 18, 20
0, 100, 22, 8, 88, 84, 8, 57, 21, 21
0, 58, 30, 1, 87, -1, 0, 100, 22, 29
0, 63, 31, 1, 70, -1, 0, 58, 30, 30
1, 60, 8, 1, 66, -1, 0, 63, 31, 31
1, 36, 8, 6, 70, 67, 13, 60, 8, 8
0, 100, 15, 5, 88, 87, 5, 36, 8, 13
0, 63, 20, 1, 70, -1, 0, 100, 15, 19
1, 60, 4, 1, 66, -1, 0, 63, 20, 20
1, 35, 4, 6, 5, 19, 45, 60, 4, 4
0, 100, 11, 6, 39, 20, 38, 35, 4, 9
0, 100, 18, 7, 21, -1, 0, 100, 11, 16
0, 57, 25, 1, 44, 44, 2, 100, 18, 24
0, 58, 26, 1, 44, -1, 0, 57, 25, 25
0, 59, 28, 1, 66, 48, 21, 58, 26, 26
0, 36, 30, 6, 70, 67, 17, 59, 28, 28
0, 100, 37, 4, 88, 87, 9, 36, 30, 35
0, 65, 41, 1, 87, -1, 0, 100, 37, 40
0, 100, 42, 4, 87, -1, 0, 65, 41, 41
0, 63, 46, 1, 70, -1, 0, 100, 42, 45
0, 60, 48, 1, 66, -1, 0, 63, 46, 46
1, 35, 1, 6, 5, 19, 69, 60, 48, 48
0, 3, 8, 7, 40, 20, 62, 35, 1, 6
0, 100, 16, 17, 21, -1, 0, 3, 8, 14
0, 57, 33, 1, 44, 44, 2, 100, 16, 32
0, 58, 34, 1, 44, -1, 0, 57, 33, 33
0, 59, 36, 1, 66, 48, 34, 58, 34, 34
0, 36, 38, 6, 70, 67, 30, 59, 36, 36
0, 100, 45, 4, 88, 87, 22, 36, 38, 43
0, 65, 49, 1, 87, -1, 0, 100, 45, 48
0, 100, 50, 17, 87, -1, 0, 65, 49, 49
0, 63, 67, 1, 70, -1, 0, 100, 50, 66
0, 60, 69, 1, 66, -1, 0, 63, 67, 67
1, 35, 1, 6, 5, 19, 272, 60, 69, 69
0, 27, 8, 3, 40, 20, 265, 35, 1, 6
0, 100, 12, 5, 21, -1, 0, 27, 8, 10
0, 57, 17, 1, 44, 44, 14, 100, 12, 16
0, 100, 18, 8, 39, 45, 12, 57, 17, 17
0, 100, 27, 3, 34, 34, 3, 100, 18, 25
0, 58, 30, 1, 44, -1, 0, 100, 27, 29
0, 45, 32, 6, 21, -1, 0, 58, 30, 30
0, 100, 39, 11, 50, 43, 11, 45, 32, 37
0, 59, 51, 1, 66, 48, 222, 100, 39, 49
1, 100, 2, 11, 39, 67, 123, 59, 51, 51
0, 100, 14, 6, 34, 32, 110, 100, 2, 12
0, 66, 21, 1, 33, -1, 0, 100, 14, 19
0, 31, 23, 3, 87, 35, 101, 66, 21, 21
0, 100, 27, 11, 90, 89, 97, 31, 23, 25
0, 57, 38, 1, 100, 93, 86, 100, 27, 37
0, 100, 39, 28, 88, 84, 84, 57, 38, 38
0, 64, 67, 1, 84, -1, 0, 100, 39, 66
1, 100, 12, 4, 88, 87, 23, 64, 67, 67
0, 65, 16, 1, 87, -1, 0, 100, 12, 15
0, 100, 17, 11, 87, -1, 0, 65, 16, 16
0, 65, 28, 1, 87, -1, 0, 100, 17, 27
0, 100, 29, 6, 87, -1, 0, 65, 28, 28
0, 64, 35, 1, 84, -1, 0, 100, 29, 34
1, 53, 12, 5, 51, 87, 5, 64, 35, 35
0, 58, 17, 1, 100, -1, 0, 53, 12, 16
0, 63, 18, 1, 68, -1, 0, 58, 17, 17
1, 100, 2, 13, 39, 67, 52, 63, 18, 18
0, 100, 16, 5, 34, 32, 37, 100, 2, 14
0, 66, 22, 1, 33, -1, 0, 100, 16, 20
0, 31, 24, 3, 87, 35, 29, 66, 22, 22
0, 100, 28, 13, 90, 89, 25, 31, 24, 26
0, 57, 41, 1, 100, 93, 12, 100, 28, 40
0, 56, 42, 4, 51, 84, 10, 57, 41, 41
0, 64, 46, 1, 84, -1, 0, 56, 42, 45
0, 43, 48, 4, 88, 87, 4, 64, 46, 46
0, 58, 52, 1, 100, -1, 0, 43, 48, 51
0, 63, 53, 1, 68, -1, 0, 58, 52, 52
1, 36, 2, 6, 70, 67, 31, 63, 53, 53
0, 100, 9, 6, 88, 87, 23, 36, 2, 7
0, 65, 15, 1, 87, -1, 0, 100, 9, 14
0, 100, 16, 4, 87, -1, 0, 65, 15, 15
0, 57, 20, 1, 87, -1, 0, 100, 16, 19
0, 100, 21, 3, 88, 84, 10, 57, 20, 20
0, 64, 24, 1, 84, -1, 0, 100, 21, 23
0, 100, 26, 5, 88, 87, 5, 64, 24, 24
0, 58, 31, 1, 87, -1, 0, 100, 26, 30
0, 63, 32, 1, 70, -1, 0, 58, 31, 31
1, 60, 4, 1, 66, -1, 0, 63, 32, 32
1, 35, 1, 6, 5, 19, 285, 60, 4, 4
0, 27, 8, 3, 40, 20, 278, 35, 1, 6
0, 100, 12, 5, 21, -1, 0, 27, 8, 10
0, 57, 17, 1, 44, 44, 29, 100, 12, 16
0, 100, 18, 8, 39, 45, 27, 57, 17, 17
0, 100, 27, 3, 34, 34, 3, 100, 18, 25
0, 64, 30, 1, 45, -1, 0, 100, 27, 29
0, 100, 32, 6, 39, 46, 13, 64, 30, 30
0, 100, 39, 6, 34, 34, 6, 100, 32, 37
0, 58, 45, 1, 44, -1, 0, 100, 39, 44
0, 59, 47, 1, 66, 48, 239, 58, 45, 45
1, 100, 2, 11, 39, 67, 143, 59, 47, 47
0, 100, 14, 6, 34, 32, 130, 100, 2, 12
0, 66, 21, 1, 33, -1, 0, 100, 14, 19
0, 31, 23, 3, 87, 35, 121, 66, 21, 21
0, 100, 27, 11, 90, 89, 117, 31, 23, 25
0, 57, 38, 1, 100, 93, 106, 100, 27, 37
0, 100, 39, 28, 88, 84, 104, 57, 38, 38
0, 64, 67, 1, 84, -1, 0, 100, 39, 66
1, 100, 12, 6, 88, 87, 6, 64, 67, 67
0, 64, 18, 1, 84, -1, 0, 100, 12, 17
1, 100, 12, 4, 88, 87, 23, 64, 18, 18
0, 65, 16, 1, 87, -1, 0, 100, 12, 15
0, 100, 17, 11, 87, -1, 0, 65, 16, 16
0, 65, 28, 1, 87, -1, 0, 100, 17, 27
0, 100, 29, 6, 87, -1, 0, 65, 28, 28
0, 64, 35, 1, 84, -1, 0, 100, 29, 34
1, 53, 12, 5, 51, 87, 5, 64, 35, 35
0, 58, 17, 1, 100, -1, 0, 53, 12, 16
0, 63, 18, 1, 68, -1, 0, 58, 17, 17
1, 100, 2, 13, 39, 67, 52, 63, 18, 18
0, 100, 16, 5, 34, 32, 37, 100, 2, 14
0, 66, 22, 1, 33, -1, 0, 100, 16, 20
0, 31, 24, 3, 87, 35, 29, 66, 22, 22
0, 100, 28, 13, 90, 89, 25, 31, 24, 26
0, 57, 41, 1, 100, 93, 12, 100, 28, 40
0, 56, 42, 4, 51, 84, 10, 57, 41, 41
0, 64, 46, 1, 84, -1, 0, 56, 42, 45
0, 43, 48, 4, 88, 87, 4, 64, 46, 46
0, 58, 52, 1, 100, -1, 0, 43, 48, 51
0, 63, 53, 1, 68, -1, 0, 58, 52, 52
1, 36, 2, 6, 70, 67, 31, 63, 53, 53
0, 100, 9, 6, 88, 87, 23, 36, 2, 7
0, 65, 15, 1, 87, -1, 0, 100, 9, 14
0, 100, 16, 4, 87, -1, 0, 65, 15, 15
0, 57, 20, 1, 87, -1, 0, 100, 16, 19
0, 100, 21, 3, 88, 84, 10, 57, 20, 20
0, 64, 24, 1, 84, -1, 0, 100, 21, 23
0, 100, 26, 5, 88, 87, 5, 64, 24, 24
0, 58, 31, 1, 87, -1, 0, 100, 26, 30
0, 63, 32, 1, 70, -1, 0, 58, 31, 31
1, 60, 1, 1, 66, -1, 0, 63, 32, 32
1, 35, 1, 6, 5, 19, 279, 60, 1, 1
0, 27, 8, 3, 40, 20, 272, 35, 1, 6
0, 100, 12, 5, 21, -1, 0, 27, 8, 10
0, 57, 17, 1, 44, 44, 40, 100, 12, 16
0, 100, 18, 8, 39, 45, 38, 57, 17, 17
0, 100, 27, 3, 34, 34, 3, 100, 18, 25
0, 64, 30, 1, 45, -1, 0, 100, 27, 29
0, 100, 32, 15, 39, 46, 24, 64, 30, 30
0, 100, 48, 8, 34, 34, 8, 100, 32, 46
0, 58, 56, 1, 44, -1, 0, 100, 48, 55
0, 59, 58, 1, 66, 48, 222, 58, 56, 56
1, 100, 2, 11, 39, 67, 126, 59, 58, 58
0, 100, 14, 6, 34, 32, 113, 100, 2, 12
0, 66, 21, 1, 33, -1, 0, 100, 14, 19
0, 31, 23, 3, 87, 35, 104, 66, 21, 21
0, 100, 27, 11, 90, 89, 100, 31, 23, 25
0, 57, 38, 1, 100, 93, 89, 100, 27, 37
0, 100, 39, 28, 88, 84, 87, 57, 38, 38
0, 64, 67, 1, 84, -1, 0, 100, 39, 66
1, 31, 12, 3, 87, 87, 26, 64, 67, 67
0, 100, 16, 12, 90, 89, 22, 31, 12, 14
0, 57, 28, 1, 100, 93, 10, 100, 16, 27
0, 100, 29, 8, 88, 84, 8, 57, 28, 28
0, 58, 37, 1, 100, -1, 0, 100, 29, 36
0, 64, 38, 1, 84, -1, 0, 58, 37, 37
1, 53, 12, 5, 51, 87, 5, 64, 38, 38
0, 58, 17, 1, 100, -1, 0, 53, 12, 16
0, 63, 18, 1, 68, -1, 0, 58, 17, 17
1, 100, 2, 13, 39, 67, 52, 63, 18, 18
0, 100, 16, 5, 34, 32, 37, 100, 2, 14
0, 66, 22, 1, 33, -1, 0, 100, 16, 20
0, 31, 24, 3, 87, 35, 29, 66, 22, 22
